"object_id","term_taxonomy_id","term_order"
"52657","1494","0"
"52657","1495","0"
"52657","1496","0"
"52663","2","0"
"52663","13","0"
"52663","261","0"
"52663","262","0"
"52663","353","0"
"52663","426","0"
"52663","427","0"
"52663","590","0"
"52663","732","0"
"52670","7","0"
"52670","13","0"
"52670","1497","0"
"52670","1498","0"
"52670","1499","0"
"52670","1500","0"
"52670","1501","0"
"52702","2","0"
"52702","13","0"
"52702","96","0"
"52702","261","0"
"52702","361","0"
"52702","590","0"
"52702","732","0"
"52702","798","0"
"52702","1092","0"
"52702","1502","0"
"52712","2","0"
"52712","12","0"
"52712","13","0"
"52712","30","0"
"52712","44","0"
"52712","183","0"
"52712","261","0"
"52712","295","0"
"52712","299","0"
"52712","1327","0"
"52712","1503","0"
"52734","2","0"
"52734","7","0"
"52734","13","0"
"52734","25","0"
"52734","261","0"
"52734","262","0"
"52734","434","0"
"52734","590","0"
"52734","617","0"
"52734","1504","0"
"52734","1505","0"
"52774","2","0"
"52774","11","0"
"52774","13","0"
"52774","14","0"
"52774","938","0"
"52774","1506","0"
"52774","1507","0"
"52774","1508","0"
"52774","1509","0"
"52787","2","0"
"52787","7","0"
"52787","11","0"
"52787","13","0"
"52787","64","0"
"52787","101","0"
"52787","183","0"
"52787","437","0"
"52787","851","0"
"52787","1510","0"
"52796","2","0"
"52796","7","0"
"52796","11","0"
"52796","12","0"
"52796","13","0"
"52796","183","0"
"52796","387","0"
"52796","1370","0"
"52796","1511","0"
"52796","1512","0"
"52796","1513","0"
"52796","1514","0"
"52807","2","0"
"52807","7","0"
"52807","10","0"
"52807","11","0"
"52807","12","0"
"52807","13","0"
"52807","14","0"
"52807","25","0"
"52807","134","0"
"52807","693","0"
"52807","1149","0"
"52807","1515","0"
"52820","2","0"
"52820","13","0"
"52820","60","0"
"52820","261","0"
"52820","262","0"
"52820","590","0"
"52820","1028","0"
"52820","1092","0"
"52820","1516","0"
"52825","2","0"
"52825","10","0"
"52825","11","0"
"52825","13","0"
"52825","44","0"
"52825","60","0"
"52825","65","0"
"52825","584","0"
"52836","2","0"
"52836","13","0"
"52836","39","0"
"52836","63","0"
"52836","1517","0"
"52836","1518","0"
"52858","2","0"
"52858","7","0"
"52858","10","0"
"52858","13","0"
"52858","872","0"
"52858","913","0"
"52858","1485","0"
"52858","1519","0"
"52869","2","0"
"52869","7","0"
"52869","13","0"
"52869","1520","0"
"52869","1521","0"
"52869","1522","0"
"52869","1523","0"
"52869","1524","0"
"52869","1525","0"
"52869","1526","0"
"52869","1527","0"
"52869","1528","0"
"52869","1529","0"
"52911","2","0"
"52911","11","0"
"52911","13","0"
"52911","216","0"
"52911","550","0"
"52911","1530","0"
"52911","1531","0"
"52911","1532","0"
"52911","1533","0"
"52932","2","0"
"52932","10","0"
"52932","11","0"
"52932","12","0"
"52932","13","0"
"52932","39","0"
"52932","63","0"
"52932","64","0"
"52932","81","0"
"52932","134","0"
"52932","187","0"
"52932","230","0"
"52932","437","0"
"52932","1060","0"
"52932","1534","0"
"52932","1535","0"
"52962","2","0"
"52962","7","0"
"52962","11","0"
"52962","13","0"
"52962","282","0"
"52962","326","0"
"52962","529","0"
"52962","822","0"
"52962","1040","0"
"52962","1536","0"
"52976","2","0"
"52976","7","0"
"52976","13","0"
"52976","282","0"
"52976","652","0"
"52976","934","0"
"52976","1477","0"
"52994","2","0"
"52994","11","0"
"52994","12","0"
"52994","13","0"
"52994","204","0"
"52994","242","0"
"52994","342","0"
"52994","374","0"
"52994","537","0"
"52994","1016","0"
"52994","1242","0"
"52994","1537","0"
"53006","2","0"
"53006","7","0"
"53006","10","0"
"53006","11","0"
"53006","13","0"
"53006","14","0"
"53006","183","0"
"53006","938","0"
"53006","1284","0"
"53006","1506","0"
"53006","1538","0"
"53011","2","0"
"53011","10","0"
"53011","11","0"
"53011","12","0"
"53011","13","0"
"53011","106","0"
"53011","735","0"
"53011","872","0"
"53011","931","0"
"53011","1539","0"
"53023","2","0"
"53023","7","0"
"53023","467","0"
"53023","1540","0"
"53023","1541","0"
"53023","1542","0"
"53023","1543","0"
"53029","2","0"
"53029","7","0"
"53029","10","0"
"53029","11","0"
"53029","12","0"
"53029","13","0"
"53029","64","0"
"53029","262","0"
"53029","552","0"
"53029","553","0"
"53029","590","0"
"53029","1028","0"
"53029","1029","0"
"53029","1031","0"
"53029","1092","0"
"53029","1100","0"
"53029","1310","0"
"53029","1335","0"
"53029","1544","0"
"53029","1545","0"
"53040","2","0"
"53040","11","0"
"53040","12","0"
"53040","13","0"
"53040","39","0"
"53040","63","0"
"53040","64","0"
"53040","106","0"
"53040","134","0"
"53040","187","0"
"53040","374","0"
"53040","511","0"
"53040","872","0"
"53040","931","0"
"53040","1060","0"
"53040","1546","0"
"53040","1547","0"
"53044","2","0"
"53044","10","0"
"53044","11","0"
"53044","12","0"
"53044","13","0"
"53044","60","0"
"53044","261","0"
"53044","262","0"
"53044","585","0"
"53044","812","0"
"53044","1028","0"
"53044","1029","0"
"53044","1030","0"
"53044","1092","0"
"53044","1281","0"
"53044","1437","0"
"53044","1548","0"
"53066","2","0"
"53066","7","0"
"53066","10","0"
"53066","11","0"
"53066","12","0"
"53066","13","0"
"53066","428","0"
"53066","729","0"
"53066","731","0"
"53066","742","0"
"53066","853","0"
"53066","1296","0"
"53066","1549","0"
"53066","1550","0"
"53084","2","0"
"53084","10","0"
"53084","12","0"
"53084","13","0"
"53084","39","0"
"53084","63","0"
"53084","64","0"
"53084","134","0"
"53084","187","0"
"53084","864","0"
"53084","1060","0"
"53084","1551","0"
"53089","2","0"
"53089","11","0"
"53089","12","0"
"53089","13","0"
"53089","39","0"
"53089","134","0"
"53089","1321","0"
"53089","1552","0"
"53089","1553","0"
"53126","2","0"
"53126","7","0"
"53126","11","0"
"53126","25","0"
"53126","282","0"
"53126","325","0"
"53126","326","0"
"53126","1554","0"
"53133","2","0"
"53133","11","0"
"53133","12","0"
"53133","13","0"
"53133","39","0"
"53133","63","0"
"53133","134","0"
"53133","187","0"
"53133","1060","0"
"53133","1551","0"
"53142","2","0"
"53142","10","0"
"53142","11","0"
"53142","12","0"
"53142","13","0"
"53142","28","0"
"53142","63","0"
"53142","127","0"
"53142","204","0"
"53142","213","0"
"53142","261","0"
"53142","439","0"
"53151","2","0"
"53151","11","0"
"53151","12","0"
"53151","13","0"
"53151","106","0"
"53151","261","0"
"53151","262","0"
"53151","527","0"
"53151","732","0"
"53151","931","0"
"53177","2","0"
"53177","11","0"
"53177","12","0"
"53177","13","0"
"53177","28","0"
"53177","44","0"
"53177","63","0"
"53177","261","0"
"53177","771","0"
"53177","1555","0"
"53204","2","0"
"53204","11","0"
"53204","12","0"
"53204","13","0"
"53204","28","0"
"53204","134","0"
"53204","204","0"
"53204","479","0"
"53204","536","0"
"53204","1556","0"
"53204","1557","0"
"53208","2","0"
"53208","7","0"
"53208","13","0"
"53208","82","0"
"53208","101","0"
"53208","265","0"
"53208","508","0"
"53208","1317","0"
"53208","1558","0"
"53208","1559","0"
"53210","2","0"
"53210","7","0"
"53210","13","0"
"53210","356","0"
"53210","368","0"
"53210","399","0"
"53210","993","0"
"53210","1560","0"
"53210","1561","0"
"53243","2","0"
"53243","11","0"
"53243","12","0"
"53243","13","0"
"53243","106","0"
"53243","872","0"
"53243","1562","0"
"53254","2","0"
"53254","7","0"
"53254","10","0"
"53254","13","0"
"53273","2","0"
"53273","11","0"
"53273","12","0"
"53273","13","0"
"53273","44","0"
"53273","64","0"
"53273","101","0"
"53273","106","0"
"53273","131","0"
"53273","183","0"
"53308","2","0"
"53308","13","0"
"53308","14","0"
"53308","64","0"
"53308","101","0"
"53308","426","0"
"53308","669","0"
"53308","939","0"
"53308","1552","0"
"53313","2","0"
"53313","11","0"
"53313","12","0"
"53313","13","0"
"53313","106","0"
"53313","133","0"
"53313","134","0"
"53313","206","0"
"53313","391","0"
"53313","693","0"
"53313","1273","0"
"53325","2","0"
"53325","7","0"
"53325","11","0"
"53325","12","0"
"53325","13","0"
"53325","25","0"
"53325","106","0"
"53325","227","0"
"53325","327","0"
"53325","399","0"
"53325","1563","0"
"53456","2","0"
"53456","7","0"
"53456","13","0"
"53456","1575","0"
"53456","1576","0"
"53456","1577","0"
"53456","1578","0"
"53456","1579","0"
"53482","238","0"
"53482","239","0"
"53482","240","0"
"53485","2","0"
"53485","10","0"
"53485","96","0"
"53485","216","0"
"53485","550","0"
"53485","712","0"
"53485","798","0"
"53485","1004","0"
"53498","2","0"
"53498","11","0"
"53498","12","0"
"53498","13","0"
"53498","63","0"
"53498","234","0"
"53498","865","0"
"53498","1582","0"
"53498","1583","0"
"53498","1584","0"
"53620","2","0"
"53620","11","0"
"53620","12","0"
"53620","13","0"
"53620","20","0"
"53620","30","0"
"53620","44","0"
"53620","204","0"
"53620","261","0"
"53620","299","0"
"53718","2","0"
"53718","11","0"
"53718","12","0"
"53718","13","0"
"53718","39","0"
"53718","63","0"
"53718","64","0"
"53718","81","0"
"53718","134","0"
"53718","187","0"
"53718","230","0"
"53718","1060","0"
"53718","1534","0"
"53718","1535","0"
"53718","1551","0"
"53781","2","0"
"53781","11","0"
"53781","12","0"
"53781","13","0"
"53781","28","0"
"53781","134","0"
"53781","204","0"
"53781","479","0"
"53781","536","0"
"53781","1556","0"
"53781","1557","0"
"53782","2","0"
"53782","10","0"
"53782","11","0"
"53782","12","0"
"53782","13","0"
"53782","41","0"
"53782","63","0"
"53782","187","0"
"53782","391","0"
"53782","392","0"
"53782","393","0"
"53782","511","0"
"53783","2","0"
"53783","13","0"
"53783","101","0"
"53783","127","0"
"53783","282","0"
"53783","1564","0"
"53783","1565","0"
"53783","1566","0"
"53783","1567","0"
"53783","1568","0"
"53784","2","0"
"53784","10","0"
"53784","11","0"
"53784","12","0"
"53784","13","0"
"53784","14","0"
"53784","28","0"
"53784","106","0"
"53784","134","0"
"53784","187","0"
"53784","391","0"
"53784","1446","0"
"53785","2","0"
"53785","7","0"
"53785","11","0"
"53785","13","0"
"53785","14","0"
"53785","410","0"
"53785","590","0"
"53785","788","0"
"53785","808","0"
"53785","1569","0"
"53785","1570","0"
"53785","1571","0"
"53785","1572","0"
"53785","1573","0"
"53786","2","0"
"53786","7","0"
"53786","13","0"
"53786","25","0"
"53786","44","0"
"53786","46","0"
"53786","60","0"
"53786","65","0"
"53786","261","0"
"53786","262","0"
"53786","553","0"
"53786","603","0"
"53786","630","0"
"53786","1574","0"
"53787","2","0"
"53787","7","0"
"53787","11","0"
"53787","13","0"
"53787","14","0"
"53787","25","0"
"53787","190","0"
"53787","265","0"
"53787","282","0"
"53787","427","0"
"53787","434","0"
"53787","558","0"
"53787","1452","0"
"53787","1509","0"
"53787","1580","0"
"53787","1581","0"
"53796","2","0"
"53796","11","0"
"53796","12","0"
"53796","13","0"
"53796","44","0"
"53796","169","0"
"53796","326","0"
"53796","1146","0"
"53804","2","0"
"53804","10","0"
"53804","11","0"
"53804","13","0"
"53804","916","0"
"53804","1453","0"
"53804","1600","0"
"53804","1601","0"
"53804","1602","0"
"53804","1603","0"
"53811","2","0"
"53811","7","0"
"53811","13","0"
"53811","44","0"
"53811","434","0"
"53811","541","0"
"53811","566","0"
"53811","590","0"
"53811","1504","0"
"53811","1604","0"
"53829","2","0"
"53829","11","0"
"53829","12","0"
"53829","13","0"
"53829","81","0"
"53829","106","0"
"53829","217","0"
"53829","262","0"
"53829","479","0"
"53829","527","0"
"53829","872","0"
"53829","931","0"
"53829","1605","0"
"53834","2","0"
"53834","7","0"
"53834","11","0"
"53834","12","0"
"53834","13","0"
"53834","20","0"
"53834","63","0"
"53834","134","0"
"53834","141","0"
"53834","260","0"
"53834","1308","0"
"53853","2","0"
"53853","7","0"
"53853","11","0"
"53853","12","0"
"53853","13","0"
"53853","106","0"
"53853","261","0"
"53853","527","0"
"53864","2","0"
"53864","11","0"
"53864","12","0"
"53864","30","0"
"53864","44","0"
"53864","183","0"
"53864","261","0"
"53864","299","0"
"53864","1094","0"
"53864","1606","0"
"53880","2","0"
"53880","11","0"
"53880","12","0"
"53880","13","0"
"53880","134","0"
"53880","405","0"
"53880","439","0"
"53880","446","0"
"53880","840","0"
"53880","1235","0"
"53896","2","0"
"53896","11","0"
"53896","12","0"
"53896","13","0"
"53896","23","0"
"53896","101","0"
"53896","127","0"
"53896","206","0"
"53896","262","0"
"53896","350","0"
"53896","410","0"
"53896","732","0"
"53896","988","0"
"53896","1149","0"
"53923","2","0"
"53923","10","0"
"53923","11","0"
"53923","12","0"
"53923","13","0"
"53923","261","0"
"53923","529","0"
"53923","539","0"
"53923","1530","0"
"53923","1581","0"
"53923","1607","0"
"53958","2","0"
"53958","13","0"
"53958","450","0"
"53958","653","0"
"53968","2","0"
"53980","2","0"
"53980","10","0"
"53980","12","0"
"53980","13","0"
"53980","391","0"
"53980","865","0"
"53980","1608","0"
"54029","2","0"
"54029","7","0"
"54029","10","0"
"54029","12","0"
"54029","31","0"
"54029","137","0"
"54029","204","0"
"54029","325","0"
"54029","335","0"
"54029","591","0"
"54029","788","0"
"54029","1609","0"
"54029","1610","0"
"54029","1611","0"
"54029","1612","0"
"54034","2","0"
"54034","11","0"
"54034","13","0"
"54034","137","0"
"54034","1613","0"
"54034","1614","0"
"54042","2","0"
"54042","7","0"
"54042","10","0"
"54042","13","0"
"54042","44","0"
"54042","553","0"
"54042","584","0"
"54042","590","0"
"54042","603","0"
"54042","617","0"
"54042","1258","0"
"54042","1597","0"
"54042","1615","0"
"54042","1616","0"
"54070","2","0"
"54070","11","0"
"54070","12","0"
"54070","13","0"
"54070","23","0"
"54070","28","0"
"54070","63","0"
"54070","72","0"
"54070","204","0"
"54070","263","0"
"54070","340","0"
"54070","342","0"
"54070","820","0"
"54083","2","0"
"54083","10","0"
"54083","11","0"
"54083","12","0"
"54083","13","0"
"54083","39","0"
"54083","63","0"
"54083","134","0"
"54083","242","0"
"54083","1242","0"
"54110","2","0"
"54110","11","0"
"54110","12","0"
"54110","28","0"
"54110","72","0"
"54110","263","0"
"54110","787","0"
"54122","2","0"
"54122","11","0"
"54122","12","0"
"54122","13","0"
"54122","39","0"
"54122","63","0"
"54122","64","0"
"54122","134","0"
"54122","187","0"
"54122","260","0"
"54122","261","0"
"54122","1060","0"
"54122","1200","0"
"54138","2","0"
"54138","11","0"
"54138","12","0"
"54138","13","0"
"54138","28","0"
"54138","39","0"
"54138","134","0"
"54138","204","0"
"54138","263","0"
"54138","374","0"
"54138","420","0"
"54138","1340","0"
"54138","1617","0"
"54138","1618","0"
"54147","2","0"
"54147","11","0"
"54147","12","0"
"54147","106","0"
"54147","133","0"
"54147","134","0"
"54167","2","0"
"54167","11","0"
"54167","12","0"
"54167","28","0"
"54167","263","0"
"54167","619","0"
"54167","1037","0"
"54167","1340","0"
"54167","1619","0"
"54180","2","0"
"54180","11","0"
"54180","12","0"
"54180","13","0"
"54180","39","0"
"54180","63","0"
"54180","64","0"
"54180","134","0"
"54180","187","0"
"54180","437","0"
"54180","1060","0"
"54185","2","0"
"54185","7","0"
"54185","10","0"
"54185","11","0"
"54185","13","0"
"54185","20","0"
"54185","39","0"
"54185","63","0"
"54185","134","0"
"54185","187","0"
"54185","590","0"
"54185","706","0"
"54185","1032","0"
"54185","1146","0"
"54185","1201","0"
"54185","1206","0"
"54185","1348","0"
"54192","2","0"
"54192","44","0"
"54192","101","0"
"54192","1144","0"
"54192","1620","0"
"54192","1621","0"
"54203","13","0"
"54203","44","0"
"54203","46","0"
"54203","262","0"
"54203","318","0"
"54203","1622","0"
"54203","1623","0"
"54213","2","0"
"54213","7","0"
"54213","11","0"
"54213","13","0"
"54213","253","0"
"54213","254","0"
"54213","265","0"
"54226","2","0"
"54226","11","0"
"54226","13","0"
"54226","44","0"
"54226","46","0"
"54226","65","0"
"54226","630","0"
"54226","771","0"
"54226","1624","0"
"54226","1625","0"
"54226","1626","0"
"54234","13","0"
"54234","65","0"
"54234","771","0"
"54234","1625","0"
"54234","1627","0"
"54234","1628","0"
"54234","1629","0"
"54237","2","0"
"54237","11","0"
"54237","13","0"
"54237","261","0"
"54237","498","0"
"54237","520","0"
"54237","529","0"
"54237","678","0"
"54237","679","0"
"54237","680","0"
"54237","822","0"
"54237","1347","0"
"54237","1581","0"
"54237","1630","0"
"54237","1631","0"
"54237","1632","0"
"54237","1633","0"
"54245","2","0"
"54245","11","0"
"54245","12","0"
"54245","13","0"
"54245","39","0"
"54245","63","0"
"54245","64","0"
"54245","134","0"
"54245","187","0"
"54245","1060","0"
"54253","2","0"
"54253","262","0"
"54253","428","0"
"54253","551","0"
"54253","1073","0"
"54253","1634","0"
"54253","1635","0"
"54265","2","0"
"54265","11","0"
"54265","13","0"
"54265","44","0"
"54265","46","0"
"54265","358","0"
"54265","1636","0"
"54265","1637","0"
"54265","1638","0"
"54265","1639","0"
"54265","1640","0"
"54317","2","0"
"54317","10","0"
"54317","11","0"
"54317","12","0"
"54317","30","0"
"54317","72","0"
"54317","204","0"
"54317","410","0"
"54317","642","0"
"54317","931","0"
"54317","1124","0"
"54317","1465","0"
"54317","1641","0"
"54317","1642","0"
"54370","2","0"
"54370","10","0"
"54370","11","0"
"54370","12","0"
"54370","13","0"
"54370","28","0"
"54370","39","0"
"54370","63","0"
"54370","72","0"
"54370","127","0"
"54370","134","0"
"54370","167","0"
"54370","181","0"
"54370","204","0"
"54370","340","0"
"54370","391","0"
"54370","465","0"
"54370","477","0"
"54370","893","0"
"54370","1297","0"
"54370","1643","0"
"54370","1644","0"
"54370","1645","0"
"54387","7","0"
"54387","13","0"
"54387","1312","0"
"54387","1522","0"
"54387","1646","0"
"54387","1647","0"
"54387","1648","0"
"54387","1649","0"
"54387","1650","0"
"54408","2","0"
"54408","7","0"
"54408","11","0"
"54408","12","0"
"54408","13","0"
"54408","132","0"
"54408","306","0"
"54408","354","0"
"54408","1651","0"
"54408","1652","0"
"54408","1653","0"
"54408","1654","0"
"54408","1655","0"
"54408","1656","0"
"54408","1657","0"
"54408","1658","0"
"54448","2","0"
"54448","13","0"
"54448","39","0"
"54448","63","0"
"54448","615","0"
"54448","1517","0"
"54448","1518","0"
"54448","1659","0"
"54448","1660","0"
"54467","2","0"
"54467","7","0"
"54467","13","0"
"54467","134","0"
"54467","309","0"
"54467","988","0"
"54467","1661","0"
"54467","1662","0"
"54467","1663","0"
"54467","1664","0"
"54467","1665","0"
"54474","2","0"
"54474","11","0"
"54474","12","0"
"54474","356","0"
"54474","772","0"
"54474","1666","0"
"54474","1667","0"
"54483","2","0"
"54483","7","0"
"54483","11","0"
"54483","12","0"
"54483","13","0"
"54483","44","0"
"54483","46","0"
"54483","63","0"
"54483","216","0"
"54483","261","0"
"54483","550","0"
"54483","1555","0"
"54483","1668","0"
"54495","2","0"
"54495","7","0"
"54495","11","0"
"54495","12","0"
"54495","13","0"
"54495","25","0"
"54495","282","0"
"54495","407","0"
"54495","558","0"
"54495","604","0"
"54495","1669","0"
"54495","1670","0"
"54495","1671","0"
"54500","2","0"
"54500","11","0"
"54500","12","0"
"54500","13","0"
"54500","141","0"
"54500","286","0"
"54500","530","0"
"54500","1672","0"
"54558","2","0"
"54558","7","0"
"54558","12","0"
"54558","13","0"
"54558","14","0"
"54558","25","0"
"54558","39","0"
"54558","106","0"
"54558","134","0"
"54558","204","0"
"54558","261","0"
"54558","262","0"
"54558","1060","0"
"54558","1083","0"
"54558","1233","0"
"54558","1673","0"
"54585","2","0"
"54585","14","0"
"54585","25","0"
"54585","399","0"
"54585","407","0"
"54585","434","0"
"54585","558","0"
"54585","1312","0"
"54599","2","0"
"54599","7","0"
"54599","11","0"
"54599","12","0"
"54599","25","0"
"54599","132","0"
"54599","387","0"
"54599","446","0"
"54599","467","0"
"54599","657","0"
"54599","1540","0"
"54599","1543","0"
"54599","1674","0"
"54604","2","0"
"54604","7","0"
"54604","11","0"
"54604","12","0"
"54604","13","0"
"54604","14","0"
"54604","183","0"
"54604","1461","0"
"54604","1675","0"
"54604","1676","0"
"54604","1677","0"
"54631","2","0"
"54631","7","0"
"54631","14","0"
"54631","15","0"
"54631","25","0"
"54631","39","0"
"54631","63","0"
"54631","134","0"
"54631","179","0"
"54631","204","0"
"54631","261","0"
"54631","262","0"
"54631","318","0"
"54631","446","0"
"54631","493","0"
"54631","732","0"
"54631","840","0"
"54631","1678","0"
"54644","7","0"
"54644","13","0"
"54644","44","0"
"54644","60","0"
"54644","404","0"
"54644","654","0"
"54644","656","0"
"54644","876","0"
"54644","887","0"
"54644","1679","0"
"54644","1680","0"
"54644","1681","0"
"54644","1682","0"
"54662","2","0"
"54662","11","0"
"54662","13","0"
"54662","44","0"
"54662","46","0"
"54662","58","0"
"54662","183","0"
"54662","261","0"
"54662","847","0"
"54662","851","0"
"54662","1094","0"
"54662","1512","0"
"54662","1683","0"
"54674","2","0"
"54674","206","0"
"54674","261","0"
"54674","353","0"
"54674","361","0"
"54674","428","0"
"54674","529","0"
"54674","732","0"
"54674","1684","0"
"54692","2","0"
"54692","11","0"
"54692","13","0"
"54692","1685","0"
"54697","2","0"
"54697","7","0"
"54697","10","0"
"54697","11","0"
"54697","12","0"
"54697","325","0"
"54697","361","0"
"54697","410","0"
"54697","427","0"
"54697","1124","0"
"54697","1465","0"
"54697","1641","0"
"54713","2","0"
"54713","11","0"
"54713","13","0"
"54713","361","0"
"54713","693","0"
"54713","1089","0"
"54713","1686","0"
"54713","1687","0"
"54726","2","0"
"54726","11","0"
"54726","13","0"
"54726","65","0"
"54726","137","0"
"54726","649","0"
"54726","1257","0"
"54726","1688","0"
"54730","2","0"
"54739","2","0"
"54739","7","0"
"54739","13","0"
"54739","44","0"
"54739","46","0"
"54739","1689","0"
"54739","1690","0"
"54745","2","0"
"54745","11","0"
"54745","12","0"
"54745","13","0"
"54745","39","0"
"54745","63","0"
"54745","81","0"
"54745","134","0"
"54745","187","0"
"54745","261","0"
"54745","262","0"
"54745","729","0"
"54745","732","0"
"54745","1691","0"
"54745","1692","0"
"54766","2","0"
"54766","7","0"
"54766","13","0"
"54766","261","0"
"54766","353","0"
"54766","657","0"
"54766","732","0"
"54766","1399","0"
"54766","1693","0"
"54766","1694","0"
"54780","2","0"
"54780","265","0"
"54780","358","0"
"54780","426","0"
"54780","634","0"
"54780","822","0"
"54780","1695","0"
"54780","1696","0"
"54780","1697","0"
"54786","2","0"
"54786","7","0"
"54786","13","0"
"54786","14","0"
"54786","15","0"
"54786","448","0"
"54786","576","0"
"54786","727","0"
"54786","1494","0"
"54795","2","0"
"54811","2","0"
"54811","13","0"
"54811","39","0"
"54811","44","0"
"54811","101","0"
"54811","651","0"
"54811","1102","0"
"54825","2","0"
"54825","7","0"
"54825","13","0"
"54825","44","0"
"54825","101","0"
"54825","261","0"
"54825","356","0"
"54825","590","0"
"54825","1698","0"
"54845","2","0"
"54845","13","0"
"54845","63","0"
"54845","261","0"
"54845","988","0"
"54845","1488","0"
"54845","1699","0"
"54845","1700","0"
"54863","2","0"
"54863","11","0"
"54863","12","0"
"54863","13","0"
"54863","39","0"
"54863","63","0"
"54863","64","0"
"54863","72","0"
"54863","134","0"
"54863","187","0"
"54863","263","0"
"54863","342","0"
"54863","381","0"
"54863","391","0"
"54863","992","0"
"54863","1060","0"
"54863","1465","0"
"54863","1701","0"
"54882","2","0"
"54882","10","0"
"54882","11","0"
"54882","13","0"
"54882","63","0"
"54882","137","0"
"54882","169","0"
"54882","204","0"
"54882","706","0"
"54882","1702","0"
"54882","1703","0"
"54886","7","0"
"54886","11","0"
"54886","928","0"
"54908","2","0"
"54908","11","0"
"54908","12","0"
"54908","13","0"
"54908","39","0"
"54908","63","0"
"54908","72","0"
"54908","81","0"
"54908","134","0"
"54908","261","0"
"54908","262","0"
"54908","1692","0"
"54915","2","0"
"54915","11","0"
"54915","12","0"
"54915","13","0"
"54915","39","0"
"54915","63","0"
"54915","64","0"
"54915","134","0"
"54915","187","0"
"54915","864","0"
"54915","1060","0"
"54915","1551","0"
"54942","2","0"
"54942","11","0"
"54942","12","0"
"54942","13","0"
"54942","39","0"
"54942","63","0"
"54942","64","0"
"54942","134","0"
"54942","187","0"
"54942","1060","0"
"54954","2","0"
"54954","11","0"
"54954","12","0"
"54954","13","0"
"54954","63","0"
"54954","106","0"
"54954","137","0"
"54954","174","0"
"54954","204","0"
"54954","281","0"
"54954","527","0"
"54966","7","0"
"54966","282","0"
"54966","642","0"
"54966","1133","0"
"54977","2","0"
"54977","12","0"
"54977","14","0"
"54977","52","0"
"54977","53","0"
"54977","106","0"
"54977","187","0"
"54977","1267","0"
"54977","1308","0"
"54986","2","0"
"54986","11","0"
"54986","12","0"
"54986","13","0"
"54986","60","0"
"54986","63","0"
"54986","988","0"
"55002","2","0"
"55002","11","0"
"55002","325","0"
"55002","326","0"
"55002","1334","0"
"55006","2","0"
"55006","113","0"
"55006","137","0"
"55006","169","0"
"55006","709","0"
"55006","1146","0"
"55006","1536","0"
"55016","2","0"
"55016","7","0"
"55016","11","0"
"55016","12","0"
"55016","14","0"
"55016","25","0"
"55016","44","0"
"55016","190","0"
"55016","261","0"
"55016","262","0"
"55016","265","0"
"55016","446","0"
"55016","447","0"
"55016","732","0"
"55016","1233","0"
"55016","1505","0"
"55029","2","0"
"55029","14","0"
"55029","44","0"
"55029","46","0"
"55029","101","0"
"55029","261","0"
"55029","318","0"
"55029","1550","0"
"55029","1623","0"
"55029","1704","0"
"55029","1705","0"
"55029","1706","0"
"55029","1707","0"
"55029","1708","0"
"55029","1709","0"
"55029","1710","0"
"55029","1711","0"
"55046","2","0"
"55046","11","0"
"55046","12","0"
"55046","41","0"
"55046","43","0"
"55046","135","0"
"55046","137","0"
"55046","187","0"
"55046","204","0"
"55046","242","0"
"55046","342","0"
"55046","479","0"
"55046","537","0"
"55046","865","0"
"55046","1712","0"
"55046","1713","0"
"55046","1714","0"
"55046","1715","0"
"55046","1716","0"
"55046","1717","0"
"55046","1718","0"
"55068","2","0"
"55068","7","0"
"55068","13","0"
"55068","14","0"
"55068","15","0"
"55068","101","0"
"55068","405","0"
"55068","448","0"
"55068","576","0"
"55068","868","0"
"55068","988","0"
"55068","1548","0"
"55099","2","0"
"55099","7","0"
"55099","11","0"
"55099","12","0"
"55099","13","0"
"55099","106","0"
"55099","133","0"
"55099","134","0"
"55099","261","0"
"55121","2","0"
"55121","11","0"
"55121","13","0"
"55121","41","0"
"55121","106","0"
"55121","183","0"
"55121","391","0"
"55121","393","0"
"55121","732","0"
"55121","851","0"
"55121","1506","0"
"55121","1719","0"
"55143","2","0"
"55143","11","0"
"55143","12","0"
"55143","13","0"
"55143","39","0"
"55143","63","0"
"55143","64","0"
"55143","134","0"
"55143","187","0"
"55143","437","0"
"55143","1060","0"
"55143","1551","0"
"55145","2","0"
"55145","11","0"
"55145","44","0"
"55145","46","0"
"55145","60","0"
"55145","325","0"
"55145","326","0"
"55145","506","0"
"55145","1334","0"
"55156","2","0"
"55156","11","0"
"55156","12","0"
"55156","13","0"
"55156","28","0"
"55156","30","0"
"55156","63","0"
"55156","72","0"
"55156","263","0"
"55156","342","0"
"55156","371","0"
"55156","619","0"
"55156","716","0"
"55156","1537","0"
"55172","7","0"
"55172","13","0"
"55172","25","0"
"55172","44","0"
"55172","541","0"
"55172","553","0"
"55178","2","0"
"55178","11","0"
"55178","12","0"
"55178","13","0"
"55178","39","0"
"55178","63","0"
"55178","64","0"
"55178","134","0"
"55178","187","0"
"55178","1060","0"
"55189","2","0"
"55189","11","0"
"55189","12","0"
"55189","13","0"
"55189","106","0"
"55189","133","0"
"55189","134","0"
"55210","13","0"
"55210","44","0"
"55210","46","0"
"55210","655","0"
"55210","1720","0"
"55210","1721","0"
"55210","1722","0"
"55222","2","0"
"55222","10","0"
"55222","13","0"
